restaurant_id,restaurant_name,area,category,price,rating,review_count,photo_ratio,collected_review_count,taste_score,taste_confidence,taste_mentions,value_score,value_confidence,value_mentions,portion_score,portion_confidence,portion_mentions,brightness_score,brightness_confidence,brightness_mentions,noise_score,noise_confidence,noise_mentions,spaciousness_score,spaciousness_confidence,spaciousness_mentions,seat_type,couple,friend_meal,friend_drink,business_meal,business_drink
260283466,구구당,강남,중식,,3.6,3356,,41,0.7850412194916032,0.2682926829268293,11,0.5987175063262019,0.024390243902439025,1,0.6719298245614035,0.0,0,0.3333333333333333,0.0,0,0.3888888888888889,0.0,0,0.6215277777777777,0.024390243902439025,1,"group,room",0,0,0,0,0
12140312,몽중헌 청담점,강남,중식,,3.7,302,,42,0.846166784473028,0.2857142857142857,12,0.585127674258109,0.0,0,0.6710526315789473,0.023809523809523808,1,0.3333333333333333,0.0,0,0.3796296296296296,0.023809523809523808,1,0.6124999999999999,0.0,0,"group,room",0,0,0,0,0
25155819,파크루안 역삼점,강남,중식,,3.7,297,,40,0.7453264483385742,0.3,12,0.5431619507706463,0.025,1,0.694235588972431,0.05,2,0.3333333333333333,0.0,0,0.3888888888888889,0.0,0,0.6124999999999999,0.0,0,"group,room",0,0,0,1,1
791775664,천미미 신사점,강남,중식,,4.1,219,,41,0.8601119393791176,0.17073170731707318,7,0.5987175063262019,0.024390243902439025,1,0.6710526315789473,0.024390243902439025,1,0.3333333333333333,0.0,0,0.3888888888888889,0.0,0,0.6124999999999999,0.0,0,room,0,0,0,0,0
10252806,대려도,강남,중식,,3.8,110,,42,0.7670549621755761,0.11904761904761904,5,0.585127674258109,0.0,0,0.6719298245614035,0.0,0,0.3333333333333333,0.0,0,0.3888888888888889,0.0,0,0.5659722222222222,0.023809523809523808,1,room,0,0,0,0,0
18283045,마담밍 선릉점,강남,중식,,4.4,240,,43,0.890810450260834,0.2558139534883721,11,0.6322340530415064,0.046511627906976744,2,0.6719298245614035,0.0,0,0.3333333333333333,0.0,0,0.3888888888888889,0.0,0,0.6124999999999999,0.0,0,room,0,0,0,0,0
1262079557,송쉐프 본점,강남,중식,,3.6,177,,40,0.8691631577174762,0.2,8,0.5431619507706463,0.025,1,0.6719298245614035,0.0,0,0.3333333333333333,0.0,0,0.4351851851851852,0.025,1,0.6124999999999999,0.0,0,"group,room",0,0,0,0,0
980076754,인량 훠궈,강남,중식,,4.3,680,,41,0.8843858477995904,0.24390243902439024,10,0.5157047964113182,0.07317073170731707,3,0.6710526315789473,0.024390243902439025,1,0.3333333333333333,0.0,0,0.3796296296296296,0.024390243902439025,1,0.6517857142857143,0.04878048780487805,2,"group,room",0,0,0,0,0
25550206,아방궁,강남,중식,,3.6,239,,42,0.8601119393791176,0.16666666666666666,7,0.5987175063262019,0.023809523809523808,1,0.6719298245614035,0.0,0,0.3333333333333333,0.0,0,0.3796296296296296,0.023809523809523808,1,0.6124999999999999,0.0,0,"group,bar,room",0,0,0,0,0
11026324,공리 강남구청역점,강남,중식,,4.4,737,,43,0.8965869525402548,0.27906976744186046,12,0.6322340530415064,0.046511627906976744,2,0.6719298245614035,0.0,0,0.3333333333333333,0.0,0,0.3888888888888889,0.0,0,0.6215277777777777,0.023255813953488372,1,room,0,0,0,0,0
528537292,훠궈나라 강남점,강남,중식,,3.6,475,,44,0.7603268282701239,0.20454545454545456,9,0.7623217161260638,0.1590909090909091,7,0.6710526315789473,0.022727272727272728,1,0.3333333333333333,0.0,0,0.3796296296296296,0.022727272727272728,1,0.6215277777777777,0.022727272727272728,1,room,0,0,0,0,0
23999472,불이아 역삼점,강남,중식,,4.1,353,,39,0.846166784473028,0.3076923076923077,12,0.560805481612935,0.05128205128205128,2,0.6719298245614035,0.0,0,0.3333333333333333,0.0,0,0.3888888888888889,0.0,0,0.6124999999999999,0.0,0,"group,room",0,0,0,1,1
735898829,홍보각,강남,중식,,4.4,453,,41,0.7135564591206536,0.14634146341463414,6,0.585127674258109,0.0,0,0.694235588972431,0.04878048780487805,2,0.3333333333333333,0.0,0,0.3888888888888889,0.0,0,0.6124999999999999,0.0,0,"group,room",0,0,0,0,0
909184198,몽중헌 대치점,강남,중식,,3.8,168,,42,0.8288302922440349,0.23809523809523808,10,0.585127674258109,0.0,0,0.6719298245614035,0.0,0,0.3333333333333333,0.0,0,0.3796296296296296,0.023809523809523808,1,0.6215277777777777,0.023809523809523808,1,"couple,group,bar,room",0,0,0,0,0
25115599,한성양갈비양꼬치 강남점,강남,중식,,3.5,116,,41,0.8187683867116825,0.21951219512195122,9,0.5987175063262019,0.024390243902439025,1,0.6719298245614035,0.0,0,0.3333333333333333,0.0,0,0.3888888888888889,0.0,0,0.6124999999999999,0.0,0,room,0,0,0,0,0
66544493,일일향 압구정1호점,강남,중식,,3.1,158,,41,0.7957466164058011,0.2926829268292683,12,0.5987175063262019,0.024390243902439025,1,0.6719298245614035,0.0,0,0.3333333333333333,0.0,0,0.3888888888888889,0.0,0,0.6124999999999999,0.0,0,room,0,0,0,0,0
948434557,호신각,강남,중식,,4.4,225,,42,0.8499200954842899,0.14285714285714285,6,0.5987175063262019,0.023809523809523808,1,0.694235588972431,0.047619047619047616,2,0.3333333333333333,0.0,0,0.3888888888888889,0.0,0,0.6124999999999999,0.0,0,room,0,0,0,0,0
2001311524,중화백반 강남구청점,강남,중식,,4.7,501,,39,0.9183811003737238,0.4358974358974359,17,0.5987175063262019,0.02564102564102564,1,0.6719298245614035,0.0,0,0.3333333333333333,0.0,0,0.4351851851851852,0.02564102564102564,1,0.6124999999999999,0.0,0,"group,room",0,0,0,0,0
1655913908,서래향 수서점,강남,중식,,4.5,652,,34,0.8499200954842899,0.17647058823529413,6,0.5987175063262019,0.029411764705882353,1,0.6710526315789473,0.029411764705882353,1,0.3333333333333333,0.0,0,0.34920634920634924,0.058823529411764705,2,0.6078124999999999,0.08823529411764706,3,"group,room",0,0,0,1,0
