restaurant_id,restaurant_name,area,category,rating,review_count,price,photo_ratio,review_text
nv_2049427610,사계절집 강남본점,강남,한식,방문자 리뷰 143,232,,,"사계절집이라는 이름답게 사계절 제철 메뉴를 맛볼 수 있어요~ 지금은 봄이라 제철인 알쭈꾸미와 봄도다리회, 미더덕회 봄메뉴가 있어요~
도다리회를 먹었는데 회도 신선하고 맛있게 잘 먹었어요♡
야장포차 분위기라 얘기하며 술 마시기 좋아요^^
대박나세요 👍
접기"
nv_2049427610,사계절집 강남본점,강남,한식,방문자 리뷰 143,232,,,"회사 근처 횟집 찾다가 왔는데 도다리 이렇게 길게 썰어주는데 먹어보고 싶었는데ㅠㅠ 완전 식감이랑 장난아니에요 너무 맛있어요 최고 술이 그냥 술술 들어가요 하루의 피로가 풀리는 기분
접기"
nv_2049427610,사계절집 강남본점,강남,한식,방문자 리뷰 143,232,,,"친구들 모임이 있어서
제가 끌고왔는데
나머지 세명한테 박수받았어요
쭈구미 샤브샤브에
칼국수 먹었더니 넷이 배터지게 먹네요
분위기도 좋고
직원분도 친절해서
자주올꺼같아요!
접기"
nv_2049427610,사계절집 강남본점,강남,한식,방문자 리뷰 143,232,,,"신사 근처 맛집 찾다가 딱 먹고싶었던 메뉴들이 있어서 왔는데, 제철음식에 진심인곳이었네요! 진심으로다가 모든 메뉴들이 너무 맛있습니다. 친구들과 너무 맛있다고하면서 계속 먹었네요! 정말 사계절 제철음식들이 궁금해서 다음에 또 올것같아요!
접기"
nv_2049427610,사계절집 강남본점,강남,한식,방문자 리뷰 143,232,,,"너무 아늑하고 안주 매력적이에요
오징어가 다리는 숙회 몸통은 회로 나왔는데
감다살감다살~~~~~
계절집 이름값답게 계절마다 메임메뉴 바뀤다고 들었는데
시즌별로 방문파도싶어졌어요
나만 알고 싶어요ㅠㅠ
접기"
nv_2049427610,사계절집 강남본점,강남,한식,방문자 리뷰 143,232,,,"신사 근처 맛집 찾다가 딱 먹고싶었던 메뉴들이 있어서 왔는데, 제철음식에 진심인곳이었네요! 진심으로다가 모든 메뉴들이 너무 맛있습니다. 친구들과 너무 맛있다고하면서 계속 먹었네요! 정말 사계절 제철음식들이 궁금해서 다음에 또 올것같아요!
더보기"
nv_2049427610,사계절집 강남본점,강남,한식,방문자 리뷰 143,232,,,"신선한 제철 음식이 너무나 맛있습니다
직원분들 친절하고 또또 방문하고 싶어요
잘먹었습니다👍"
nv_2049427610,사계절집 강남본점,강남,한식,방문자 리뷰 143,232,,,"사계절집이라는 이름답게 사계절 제철 메뉴를 맛볼 수 있어요~ 지금은 봄이라 제철인 알쭈꾸미와 봄도다리회, 미더덕회 봄메뉴가 있어요~
도다리회를 먹었는데 회도 신선하고 맛있게 잘 먹었어요♡
야장포차 분위기라 얘기하며 술 마시기 좋아요^^
대박나세요 👍
더보기"
nv_2049427610,사계절집 강남본점,강남,한식,방문자 리뷰 143,232,,,"엄청 푸짐하고 재료가 싱싱해서 맛있어요!!!
재방문 의사 있습니다 엄청 친절하시고 창문도
다 열어져있어서 야장 느낌나요 가격도 합리적
제철 해산물 먹기 좋아요🌸
더보기"
nv_2049427610,사계절집 강남본점,강남,한식,방문자 리뷰 143,232,,,"사계절집 3번째 방문!!!!!! 암꽃게탕 먹고 갑오징어 먹고 다시 꽃게탕으로! ㅎㅅㅎ
재재재방문 맛집임니다아! 완전 추천!!!!!!!!"
nv_1046192699,봉계타 현대백화점 무역센터점,강남,한식,"방문자 리뷰 2,072",2711,,,"칼국수 국물이 진하고 맛있어요.
초계냉면 면이 메밀인데 쫄깃하고 좋네요"
nv_1046192699,봉계타 현대백화점 무역센터점,강남,한식,"방문자 리뷰 2,072",2711,,,"🩵닭칼국수 ₩16,000
💜꼬꼬밥, 청양다대기

봉계타 닭칼국수 정말 맛있어요. 정말 고급스럽고 몸에 좋을것 같은 맛이에요. 국물이 깊고 진하고 감칠맛이 폭발합니다. 닭다릿살이 큼지막하게 들어가있고, 면도 쫄깃합니다.
현대백화점 무역센터점에서 식사할 곳을 찾는다면 자신있게 추천할 수 있어요, 칼국수 맛집 찾는다고 해도 당당하게 추천할 수 있구요. 근데.. 가격이 또 올랐네요. 이제 조금 부담스러워졌어요.
접기"
nv_1046192699,봉계타 현대백화점 무역센터점,강남,한식,"방문자 리뷰 2,072",2711,,,"두번째 방문인데 음식이 깔끔하고 맛있어요!
어른들은 얼큰, 아이들은 닭칼국수에 꼬꼬밥
찰떡 조합이네요!
순희 막걸리는 여기서 처음 먹어보는데 정말 맛있어서 이거 먹으러 봉계타 오는거 같아요 👍🏻
접기"
nv_1046192699,봉계타 현대백화점 무역센터점,강남,한식,"방문자 리뷰 2,072",2711,,,음식 자체가 깔끔하고 맛있어요~ 아이들과 먹기에도 좋습니다^^
nv_1046192699,봉계타 현대백화점 무역센터점,강남,한식,"방문자 리뷰 2,072",2711,,,"닭칼국수 너무 맛있었어요
닭고기가 통으로 들어있어 단백질 섭취도 충분히 한것 같아요"
nv_1046192699,봉계타 현대백화점 무역센터점,강남,한식,"방문자 리뷰 2,072",2711,,,늘 맛있게 잘 먹어요
nv_1046192699,봉계타 현대백화점 무역센터점,강남,한식,"방문자 리뷰 2,072",2711,,,"아기랑 같이 다녀왔는데 아기와 함께 먹을 건지 먼저 물어봐주시고 아기가 먹을 수 있는 재료 확인 해주셔서 감사했어요. 하이체어도 안전하고 편안해보여 좋았고요. 디테일 하나하나 다 좋았지만 무엇보다 너무 맛있게 먹었습니다. 최고. 엄지척.
더보기"
nv_1046192699,봉계타 현대백화점 무역센터점,강남,한식,"방문자 리뷰 2,072",2711,,,부추 무침 맛있어요 추가해서 드시길 추천합니다 김치도 맛있고 깔끔하고 좋아요
nv_1046192699,봉계타 현대백화점 무역센터점,강남,한식,"방문자 리뷰 2,072",2711,,,삼성역 근처에 입에 맛는 먹거리가 적었는데 여기 봉계타 진짜 맛있어요! 특히 불맛닭칼국수 아주 강추입니다!
nv_1046192699,봉계타 현대백화점 무역센터점,강남,한식,"방문자 리뷰 2,072",2711,,,"오늘도 맛있게 잘 먹었습니다 ㅎ
오늘도 완칼했네요!"
nv_1046192699,봉계타 현대백화점 무역센터점,강남,한식,"방문자 리뷰 2,072",2711,,,현백 올때마다 가끔씩 생각나서 오구있어요~!~! 엄마가 오고 싶었는데 웨이팅 있어서 못오셨다해서 모시고 왔어요! 국물이 진해서 해장하기도 최고^^닭도 많이 들었어요
nv_1046192699,봉계타 현대백화점 무역센터점,강남,한식,"방문자 리뷰 2,072",2711,,,너무맛있어요!!!
nv_1046192699,봉계타 현대백화점 무역센터점,강남,한식,"방문자 리뷰 2,072",2711,,,"점심이 늦어져서 간단히 먹을겸 차가운거 먹고 싶은 사람과 뜨거운거 먹고 싶은 사람의 합의점으로 ㅋㅋ방문해봤어요 😊 초계국수 처음 먹어서 보편적인건지 비교를 할 수는 없지만! 입덧중인 저로서는 만족했어요!! 살얼음 동동 나오고 처음에 무슨맛인가 했는데 ㅋㅋ 안에 열무김치랑 오이가 들어있어서 같이 먹으니 익숙한 맛 나더라구요!! 이때부터 넘 맛있게 먹었어요 🥰 레몬 짜는 기계 저도 사고싶어서 괜히 사진 찍어봄여ㅋㅋ 남편은 편식이 심해서 ㅋㅋ제 메뉴 싫다했지만 전 또 먹으러 올래요! ⭐️ 임산부 강추 합니다!! 👍🏻👍🏻 가격만큼 고명 실하구요!! 닭가슴살같은데 엄청 부드럽네요~ 역류성땜에 제가 소화를 잘 못시켜서 고기 남긴게 아까웠어요 😂 면은 좀 슴슴한데 메밀이 진하면 더 맛있을듯해요 마지막 계산 직원분 넘 친절👍🏻
더보기"
nv_1046192699,봉계타 현대백화점 무역센터점,강남,한식,"방문자 리뷰 2,072",2711,,,"맛있어요!!! 꼬꼬밥추가해서 말아먹으면 불맛나고 맛있어요
계란은 맛있는데 가격이 약간 있어서 쏘쏘에요"
nv_1046192699,봉계타 현대백화점 무역센터점,강남,한식,"방문자 리뷰 2,072",2711,,,"봉계타 현대백화점 무역센터점 후기입니다 얼큰닭칼국수랑 초계메밀국수 두메뉴 시켰는데요 일단 얼큰닭칼국수는 '얼큰'이라고 해서 너무 걱정안하셔도 될거같아요 맵린이인 저도 충분히 먹을 수 있는 정도의 맵기였어요 안에 들어있는 닭부위는 퍽살이 아니고 부드러운 살같았고요 초계메밀국수에 들어있는 고명은 퍽살이었습니다 고기가 굉장히 많이 들어있더라고요 초계메일국수가 양이 더 많게 느껴졌습니다 시원한 병맥주랑 곁들이니까 딱 좋더라고요 냉탕온탕을 왔다갔다 하는 느낌이라 더 좋았네요
더보기"
nv_1046192699,봉계타 현대백화점 무역센터점,강남,한식,"방문자 리뷰 2,072",2711,,,"🩵닭칼국수 ₩16,000

기복 없이 항상 믿고 먹을 수 있는 집이에요.
현대백화점 무역센터점에서 식사하신다면 자신있게 추천합니다.
닭다릿살 쫄깃하고 면발 고소하구요, 국물이 진해서 밥 말아 먹어도 맛있습니다.
접기"
nv_1046192699,봉계타 현대백화점 무역센터점,강남,한식,"방문자 리뷰 2,072",2711,,,"양진짜 많아요.
꼬꼬밥 필수 입니다. 국물에 말아먹으면 불향 ❤️
친절하시고, 양도 많고, 김치도 직접 만드시고, 간도 맞고 맛있게 먹었어요.
쫄깃한 칼국수 면보다는 부드러운 칼국수면 타입입니당
접기"
nv_1046192699,봉계타 현대백화점 무역센터점,강남,한식,"방문자 리뷰 2,072",2711,,,"닭곰탕 국물이 있어서 아이들이 넘 잘 먹었어요~!!
부추양념이랑 같이 먹는거 추천합니다!"
nv_1046192699,봉계타 현대백화점 무역센터점,강남,한식,"방문자 리뷰 2,072",2711,,,국물이 찐하고 고기가 부드럽고 맛있습니다
nv_1046192699,봉계타 현대백화점 무역센터점,강남,한식,"방문자 리뷰 2,072",2711,,,양이 진짜 많고 사장님이 친절하세요!! 고기도 부드럽고 국물도 짱입니다 추천해요!!
nv_1046192699,봉계타 현대백화점 무역센터점,강남,한식,"방문자 리뷰 2,072",2711,,,음식이 너무 맛있어요 닭도 되게 신선한거 같고 국물이 정말 진하고 맛있었습니다! 꼬꼬밥도 강추라 꼭 시켜야되요!!
nv_1046192699,봉계타 현대백화점 무역센터점,강남,한식,"방문자 리뷰 2,072",2711,,,"칼국수가 맛있고 닭고기가 담백해서 좋아요
곁들임 김치도 너무 맛있고, 만두는 꼭 추가해드세요 김치만두가 품절이라서 슬펐습니다"
nv_1046192699,봉계타 현대백화점 무역센터점,강남,한식,"방문자 리뷰 2,072",2711,,,너무 맛있어요!!
nv_1046192699,봉계타 현대백화점 무역센터점,강남,한식,"방문자 리뷰 2,072",2711,,,"넘 맛있어요 ㅎㅎㅎ 요새 물가가 올라서 가격은 좀 쎄지만 ㅜㅜ 닭고기도 부드럽고 김치도 맛있어요!
잘먹었습니다"
nv_1046192699,봉계타 현대백화점 무역센터점,강남,한식,"방문자 리뷰 2,072",2711,,,닭칼국수 더 맛있어진거같아요ㅎㅎ 닭곰탕도 언제나 맛나요! 미취학 아이들이 넘 잘먹습니다~~~^^
nv_1046192699,봉계타 현대백화점 무역센터점,강남,한식,"방문자 리뷰 2,072",2711,,,"현대백화점 갈때마다 눈여겨 봤던 곳인데 드디어 먹어보네요
김치 아삭아삭 아주 맛있고
추가한 부추무침도 닭고기와 잘 어울렸어요

배부를거 같아서 망설였던 꼬꼬밥, 역시 한국인의 후식은 밥이니까요 👍

무조건 재방문각입니다😆
더보기"
