restaurant_id,restaurant_name,area,category,rating,review_count,couple_score,friend_meal_score,friend_drink_score,business_meal_score,business_drink_score
1129498256,풍년상회,건대,한식,4.5,83,0.07912121012224807,0.09473059530758604,0.11252435108740995,0.05497185517551519,0.05497185517551519
13613012,알촌 건국대점,건대,한식,4.5,21,0.05851712831802918,0.09704854937342482,0.13951246638830544,0.00488390092879257,0.0
1284850607,구의동손칼국수,건대,한식,4.6,86,0.014480602935280662,0.02463583706314826,0.024898716026357955,0.024992163565612516,0.024992163565612516
967000236,박과장의조은회사,건대,한식,4.4,493,0.11675537372559752,0.16219660385148643,0.19251833900559867,0.014898198903680502,0.005
1776400057,열불날개 건대본점,건대,한식,4.2,277,0.0,0.1739830531293771,0.17372027324772127,0.0,0.0
746008710,선남씨 자양점,건대,한식,3.1,31,0.05342176596292105,0.019954190861099116,0.02874461825622053,0.034992099508301976,0.034992099508301976
1796240857,경복궁 건대점,건대,한식,4.0,87,0.13039002857485657,0.0727893426477929,0.1675755794110748,0.024790679135937434,0.014938561325920667
18542711,스시오 건대점,건대,일식,3.8,188,0.23054961081109787,0.2741819501347341,0.31192225073338486,0.014983529850128977,0.014983529850128977
8029124,우마이도 건대점,건대,일식,3.9,269,0.0,0.022838595471055233,0.02377455051826551,0.004991380053443668,0.004991380053443668
1773072813,후토,건대,일식,4.4,664,0.07783658686588417,0.06974478015712174,0.07940811352061505,0.00491486068111455,0.0
18834003,요비,건대,일식,4.6,794,0.1476233134292031,0.21940087946130554,0.24283060217128125,0.01987946279354318,0.009997116076221094
11989881,호야초밥참치 본점,건대,일식,2.9,689,0.058681144906697014,0.0547274973321569,0.05908889065581437,0.0296398397588673,0.004999907123556689
1990556306,멘쇼,건대,일식,4.3,217,0.009183634776320778,0.18933449971347358,0.18933449971347358,0.0,0.0
1277643944,가츠시 건대점,건대,일식,4.4,51,0.08296124902697329,0.04992672245908651,0.0916705001402927,0.00488390092879257,0.0
1441425449,오코노미야키식당하나,건대,일식,4.6,379,0.06272036823411675,0.09944065537129847,0.10898390584263742,0.039484772368750025,0.019991440437185336
26874320,포크포크 본점,건대,일식,4.2,108,0.009231156784892064,0.1791895571995542,0.18378645642436037,0.0,0.0
2124112913,부탄츄 건대점,건대,일식,3.7,146,0.09908679541058682,0.07986922464421613,0.13137252730209387,0.004999845871333389,0.004999845871333389
236352360,도키도키,건대,일식,4.4,7,0.11727845929158401,0.15940099987410122,0.230544667982239,0.15345465400794822,0.04999041813259921
26639136,홍도초밥,건대,일식,4.2,76,0.08729203732045536,0.0747283957682814,0.10248441604355278,0.00488390092879257,0.0
1477555417,초라멘,건대,일식,4.6,170,0.09376894420174771,0.029859364661274767,0.07193642390005467,0.03452204878572974,0.014997757101843064
1451273565,오마카세 오사이초밥 건대본점,건대,일식,4.2,312,0.25163400431079486,0.1549537910077572,0.19793965798273622,0.01499976045469803,0.01499976045469803
101376727,코노하 건대점,건대,일식,4.5,208,0.014986954985127858,0.08471033442827873,0.09429448621223728,0.004997772497772498,0.004997772497772498
26602338,스위트앤카츠 화양직영점,건대,일식,3.5,90,0.009775193798449613,0.04485031412603638,0.04964870122281058,0.014991174976181132,0.014991174976181132
1184245817,서울낙업,건대,일식,4.5,967,0.23285340576349672,0.32777134959228105,0.371125007673491,0.004993195701699563,0.004993195701699563
413860309,고씨네 건국대점,건대,일식,4.9,32,0.08272357570966138,0.0965323048897378,0.129750229926414,0.0,0.0
1873080066,포비,건대,일식,3.6,120,0.024304908155591175,0.07452781611183307,0.08393179102496129,0.0,0.0
15092552,겐로쿠우동 건대직영점,건대,일식,3.8,117,0.049180682173687575,0.07474107927280761,0.09699366099645397,0.005,0.005
1706802828,코후쿠,건대,일식,4.4,357,0.02989275812185642,0.0895566096247478,0.1559562209548188,0.05891738730330347,0.014983150820785364
1330731064,야키토리나루토 건대,건대,일식,4.5,166,0.044116873655984434,0.03478611904100433,0.05766588270968422,0.029583523681648283,0.009991184420362374
798519975,멘츠루 어린이대공원점,건대,일식,4.4,349,0.03355800162282688,0.06981106307363413,0.09857657635655843,0.00999875320778919,0.00999875320778919
759662030,스시온기,건대,일식,4.8,88,0.038356516362280615,0.03910646567992484,0.039462905732514014,0.0,0.0
335180419,동경규동 건대점,건대,일식,4.0,68,0.02876969311072404,0.07839259309638322,0.10104452577006617,0.0,0.0
341349377,고미돈까스,건대,일식,4.1,874,0.13361857422065693,0.1346980741125295,0.15793204683928783,0.019837677096148035,0.005
1746508155,일양전,건대,일식,4.3,178,0.07305352429039069,0.02995346087880072,0.034314854202458195,0.009991184420362374,0.009991184420362374
251280950,강경수참치,건대,일식,3.9,36,0.0336804102501566,0.09480654457412405,0.11376158269483223,0.014999823675855109,0.014999823675855109
12250697,한잔의추억,강남,술집,3.3,243,0.04739006086420845,0.06489458100022646,0.1544175352690234,0.034992677592666305,0.034992677592666305
